type,space,price,area_price,address,metro,subtitle,date,source
Квартира-студия,24 м²,6 700 000₽,,,,,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_24_m_518_et._7870586689?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
3-к. квартира,57,12 500 000₽,,"Ланское ш., 43","Чёрная речка ,11–15 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_575_m_46_et._7898310061?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
3-к. квартира,57,8 100 000₽,,"пр-т Ударников, 21/1","Ладожская ,от 31 мин.",,4 мая 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_577_m_99_et._7349842889?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
Квартира-студия,24,5 500 000₽,,"Орбитальная ул., 9к1",,,3 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_246_m_45_et._7857883475?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
3-к. квартира,79,12 500 000₽,,"пр-т Маршака, 16к3","Гражданский проспект ,от 31 мин.",,7 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_795_m_418_et._7653963631?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
Квартира-студия,21,4 350 000₽,,"Муринская дорога, 29","Гражданский проспект ,от 31 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_217_m_2424_et._7945946656?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
3-к. квартира,75,15 250 000₽,,"Смоленская ул., 1","Фрунзенская ,6–10 мин.",,4 ноября 2024,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_753_m_16_et._4747769355?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
3-к. квартира,51,6 990 000₽,,"2-я Комсомольская ул., 55",,,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_516_m_79_et._7946861080?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
1-к. квартира,31 м²,5 500 000₽,,"Автовская ул., 40","Путиловская ,6–10 мин.",,2 августа 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_31_m_45_et._7556510792?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
2-к. квартира,71,14 390 000₽,,"Планерная ул., 63к1","Комендантский проспект ,от 31 мин.",,6 июня 2024,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_717_m_818_et._4299988914?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
3-к. квартира,73,12 800 000₽,,"ул. Стасовой, 4к1",,,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_733_m_89_et._7970240650?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
Апартаменты-студия,29 м²,5 100 000₽,,"пр-т Коломяжский, д. 4, лит. А","Чёрная речка ,6–10 мин.",,,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_29_m_813_et._7973524493?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
2-к. квартира,64 м²,12 900 000₽,,"ул. Ворошилова, 27к2","Проспект Большевиков ,16–20 мин.",,24 апреля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_64_m_320_et._7355891778?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
1-к. квартира,35,12 999 999₽,,"ул. Шкапина, 15","Нарвская ,6–10 мин.",,24 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_359_m_38_et._7783411174?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
1-к. квартира,32,9 500 000₽,,"пр-т Космонавтов, 23к3","Парк Победы ,16–20 мин.",,12 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_325_m_618_et._7720423664?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
1-к. квартира,40 м²,8 300 000₽,,"пос. Парголово, ул. Михаила Дудина, 25к1","Парнас ,6–10 мин.",,5 апреля 2019,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_40_m_525_et._1611046381?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
1-к. квартира,33,8 260 000₽,,"ул. Щербакова, 4/18","Озерки ,16–20 мин.",,2 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_332_m_410_et._7969124264?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
2-к. квартира,52 м²,19 000 000₽,,"ул. Фрунзе, 16","Парк Победы ,6–10 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_52_m_57_et._7908745965?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
1-к. квартира,40,10 800 000₽,,"Богословская ул., 4к1","Лесная ,21–30 мин.",,4 февраля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_403_m_825_et._4945551599?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
2-к. квартира,51,11 000 000₽,,"пр-т Энтузиастов, 18к2","Ладожская ,21–30 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_516_m_89_et._7968347935?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
Квартира-студия,28,7 200 000₽,,"ул. Морской Пехоты, 10к2","Юго-Западная ,6–10 мин.",,24 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_285_m_319_et._7765171829?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
1-к. квартира,32,8 400 000₽,,"Бухарестская ул., 23к1","Международная ,6–10 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_329_m_910_et._7888062653?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
3-к. квартира,60 м²,7 800 000₽,,"ул. Стойкости, 26к1","Проспект Ветеранов ,от 31 мин.",,29 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_60_m_29_et._7854518674?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
Квартира-студия,25,6 800 000₽,,"Комендантский пр-т, 62","Комендантский проспект ,от 31 мин.",,18 января 16:12,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_251_m_522_et._7926128282?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
1-к. квартира,37,7 300 000₽,,"пр-т Героев, 26к3",,,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_378_m_117_et._7928434208?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
5-к. квартира,119,18 800 000₽,,"Барочная ул., 8","Чкаловская ,6–10 мин.",,2 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/5-k._kvartira_1193_m_46_et._7938727814?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
Квартира-студия,21,7 000 000₽,,"пр-т Авиаконструкторов, 63","Комендантский проспект ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_211_m_513_et._7899447504?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
2-к. квартира,51 м²,12 300 000₽,,"ул. Генерала Кравченко, 7к1",,,6 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_51_m_28_et._7684932662?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
2-к. квартира,62 м²,14 200 000₽,,"пр-т Большевиков, 38к5","Улица Дыбенко ,21–30 мин.",,21 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_62_m_616_et._7827111627?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
1-к. квартира,35 м²,8 200 000₽,,"Рашетова ул., 9","Удельная ,6–10 мин.",,18 января 14:13,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_35_m_49_et._7868415233?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
Квартира-студия,21 м²,6 170 000₽,,"Плесецкая ул., 10","Комендантский проспект ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_21_m_1624_et._7930108236?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
2-к. квартира,44,8 300 000₽,,"ул. Бабушкина, 131к3","Пролетарская ,6–10 мин.",,22 января 18:44,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_443_m_45_et._7825713035?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
1-к. квартира,35,7 600 000₽,,"Юнтоловский пр-т, 47к1",,,24 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_358_m_68_et._7805776878?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
1-к. квартира,37,6 650 000₽,,"пр-т Ветеранов, 135к3",,,15 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_375_m_310_et._7796039357?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
2-к. квартира,52 м²,16 000 000₽,,"ул. Ленсовета, 10","Парк Победы ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_52_m_67_et._7947617188?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
1-к. апартаменты,27,7 203 600₽,,"ул. Ивана Фомина, 8","Проспект Просвещения ,11–15 мин.",,18 июля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._apartamenty_276_m_59_et._7542952830?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
1-к. квартира,39,10 500 000₽,,"ул. Савушкина, 109к1","Старая деревня ,11–15 мин.",,20 января 10:33,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_394_m_312_et._7827980984?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
1-к. квартира,36 м²,12 980 000₽,,"ул. Маршала Захарова, 8",,,23 июня 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_36_m_1220_et._7436543292?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
1-к. апартаменты,37,10 500 000₽,,"Львовская ул., 9",,,15 сентября 2023,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._apartamenty_376_m_1416_et._3633785707?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
1-к. квартира,29,5 700 000₽,,"Гражданский пр-т, 75к3","Академическая ,6–10 мин.",,14 января 13:22,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_293_m_15_et._7867787521?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
Апартаменты-студия,21,4 500 000₽,,"2-я линия Васильевского острова, 3Б","Василеостровская ,11–15 мин.",,2 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_214_m_13_et._7973491017?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
1-к. квартира,34,8 600 000₽,,"Дунайский пр-т, 5к5","Звёздная ,16–20 мин.",,10 января 12:19,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_345_m_1517_et._7855603170?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
1-к. квартира,28,6 500 000₽,,"пр-т Просвещения, 78","Гражданский проспект ,11–15 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_286_m_812_et._7930797644?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI1Q0xVUzJEekFVYzhYZFBiIjt981W9Qz8AAAA
1-к. квартира,39,10 500 000₽,,"ул. Савушкина, 109к1","Старая деревня ,11–15 мин.",,20 января 10:33,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_394_m_312_et._7827980984?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWTUtWSjJLUVA3YW5mMjV2Ijt9JKEkTD8AAAA
1-к. квартира,36 м²,12 980 000₽,,"ул. Маршала Захарова, 8",,,23 июня 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_36_m_1220_et._7436543292?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWTUtWSjJLUVA3YW5mMjV2Ijt9JKEkTD8AAAA
1-к. апартаменты,37,10 500 000₽,,"Львовская ул., 9",,,15 сентября 2023,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._apartamenty_376_m_1416_et._3633785707?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWTUtWSjJLUVA3YW5mMjV2Ijt9JKEkTD8AAAA
Апартаменты-студия,21,4 500 000₽,,"2-я линия Васильевского острова, 3Б","Василеостровская ,11–15 мин.",,2 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_214_m_13_et._7973491017?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWTUtWSjJLUVA3YW5mMjV2Ijt9JKEkTD8AAAA
Квартира-студия,20 м²,5 200 000₽,,"Лиговский пр-т, 143","Обводный канал ,до 5 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_20_m_26_et._7969011907?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWTUtWSjJLUVA3YW5mMjV2Ijt9JKEkTD8AAAA
1-к. квартира,34,8 600 000₽,,"Дунайский пр-т, 5к5","Звёздная ,16–20 мин.",,10 января 12:19,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_345_m_1517_et._7855603170?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWTUtWSjJLUVA3YW5mMjV2Ijt9JKEkTD8AAAA
1-к. квартира,31,6 850 000₽,,"Светлановский пр-т, 62к1","Гражданский проспект ,11–15 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_313_m_59_et._7973618454?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWTUtWSjJLUVA3YW5mMjV2Ijt9JKEkTD8AAAA
Квартира-студия,25,9 500 000₽,,"Московский пр-т, 73к5","Фрунзенская ,до 5 мин.",,8 часов назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_253_m_1420_et._7908638794?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWTUtWSjJLUVA3YW5mMjV2Ijt9JKEkTD8AAAA
Квартира-студия,27 м²,4 600 000₽,,"пос. Новогорелово, б-р Десантника Вадима Чугунова, 8к3",,,25 марта 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_27_m_312_et._7238050516?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWTUtWSjJLUVA3YW5mMjV2Ijt9JKEkTD8AAAA
Квартира-студия,26,9 500 000₽,,"пр-т Королёва, 7","Пионерская ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_262_m_526_et._7899229158?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWTUtWSjJLUVA3YW5mMjV2Ijt9JKEkTD8AAAA
Квартира-студия,24 м²,4 850 000₽,,"пос. Шушары, Вилеровский пер., 6","Купчино ,от 31 мин.",,28 июля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_24_m_824_et._7553194972?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWTUtWSjJLUVA3YW5mMjV2Ijt9JKEkTD8AAAA
3-к. квартира,71 м²,11 900 000₽,,"ул. Кржижановского, 5к4","Проспект Большевиков ,16–20 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_71_m_69_et._7902109837?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWTUtWSjJLUVA3YW5mMjV2Ijt9JKEkTD8AAAA
2-к. квартира,55,17 750 000₽,,"ул. Чайковского, 38/9","Чернышевская ,до 5 мин.",,18 января 17:09,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_553_m_46_et._7883809095?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWTUtWSjJLUVA3YW5mMjV2Ijt9JKEkTD8AAAA
1-к. квартира,38,7 900 000₽,,"ул. Хошимина, 11к3","Проспект Просвещения ,6–10 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_389_m_29_et._7987366488?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWTUtWSjJLUVA3YW5mMjV2Ijt9JKEkTD8AAAA
1-к. квартира,31,5 800 000₽,,"ул. Васенко, 5/15","Выборгская ,от 31 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_312_m_25_et._7901957103?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWTUtWSjJLUVA3YW5mMjV2Ijt9JKEkTD8AAAA
1-к. квартира,52,14 000 000₽,,"ул. Маршала Тухачевского, 23","Ладожская ,от 31 мин.",,27 сентября 2023,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_525_m_616_et._3399353336?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWTUtWSjJLUVA3YW5mMjV2Ijt9JKEkTD8AAAA
1-к. квартира,32,7 800 000₽,,"пос. Парголово, ул. Фёдора Абрамова, 21к3","Парнас ,21–30 мин.",,14 часов назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_325_m_124_et._7939039338?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWTUtWSjJLUVA3YW5mMjV2Ijt9JKEkTD8AAAA
2-к. квартира,45,7 750 000₽,,"Суздальский пр-т, 103","Гражданский проспект ,11–15 мин.",,15 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_451_m_45_et._7708859982?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWTUtWSjJLUVA3YW5mMjV2Ijt9JKEkTD8AAAA
3-к. квартира,67,13 500 000₽,,"Енотаевская ул., 4","Удельная ,до 5 мин.",,15 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_672_m_33_et._7769454560?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWTUtWSjJLUVA3YW5mMjV2Ijt9JKEkTD8AAAA
1-к. квартира,37,10 800 000₽,,"пр-т Кузнецова, 12к2","Юго-Западная ,21–30 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_376_m_423_et._7928504083?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWTUtWSjJLUVA3YW5mMjV2Ijt9JKEkTD8AAAA
